"date","model","model_label","p0","tau_label","phase","estimate","lower","upper"
2022-12-28,"transfer_function","Transfer function",0.8,"tau = 0.80","forecast",1.60123571368925,1.5963428378213,1.6061285895572
2022-12-29,"transfer_function","Transfer function",0.8,"tau = 0.80","forecast",1.59526656461797,1.59047925094458,1.60005387829136
2022-12-30,"transfer_function","Transfer function",0.8,"tau = 0.80","forecast",1.63162026814442,1.62658428827159,1.63665624801725
2022-12-31,"transfer_function","Transfer function",0.8,"tau = 0.80","forecast",1.72935488051766,1.72349304635702,1.7352167146783
2023-01-01,"transfer_function","Transfer function",0.8,"tau = 0.80","forecast",1.87953685606331,1.87259652315046,1.88647718897616
2023-01-02,"transfer_function","Transfer function",0.8,"tau = 0.80","forecast",1.85981872187207,1.85322826709897,1.86640917664517
2023-01-03,"transfer_function","Transfer function",0.8,"tau = 0.80","forecast",1.88024557792961,1.87360219614456,1.88688895971467
2023-01-04,"transfer_function","Transfer function",0.8,"tau = 0.80","forecast",1.86877616533341,1.86241978440353,1.87513254626329
2023-01-05,"transfer_function","Transfer function",0.8,"tau = 0.80","forecast",1.95187707507378,1.94451584877649,1.95923830137108
2023-01-06,"transfer_function","Transfer function",0.8,"tau = 0.80","forecast",1.97336398465008,1.96585185210739,1.98087611719276
2023-01-07,"transfer_function","Transfer function",0.8,"tau = 0.80","forecast",1.95110314654394,1.94399490024069,1.95821139284719
2023-01-08,"transfer_function","Transfer function",0.8,"tau = 0.80","forecast",2.02113267791886,2.01314047146824,2.02912488436948
2023-01-09,"transfer_function","Transfer function",0.8,"tau = 0.80","forecast",2.1232811527588,2.11393842379253,2.13262388172507
2023-01-10,"transfer_function","Transfer function",0.8,"tau = 0.80","forecast",2.16757988717719,2.15759375236393,2.17756602199045
2023-01-11,"transfer_function","Transfer function",0.8,"tau = 0.80","forecast",2.17315061323303,2.16314281363521,2.18315841283085
2023-01-12,"transfer_function","Transfer function",0.8,"tau = 0.80","forecast",2.21514766135252,2.20467725546891,2.22561806723613
2023-01-13,"transfer_function","Transfer function",0.8,"tau = 0.80","forecast",2.18614078978963,2.17624606795851,2.19603551162075
2023-01-14,"transfer_function","Transfer function",0.8,"tau = 0.80","forecast",2.25876563065433,2.24768784525121,2.26984341605744
2023-01-15,"transfer_function","Transfer function",0.8,"tau = 0.80","forecast",2.31849932751397,2.30646304574554,2.33053560928239
2023-01-16,"transfer_function","Transfer function",0.8,"tau = 0.80","forecast",2.37576130078455,2.3628101998664,2.3887124017027
2023-01-17,"transfer_function","Transfer function",0.8,"tau = 0.80","forecast",2.35747442515552,2.34492105367157,2.37002779663948
2023-01-18,"transfer_function","Transfer function",0.8,"tau = 0.80","forecast",2.32406564387077,2.31210494582772,2.33602634191382
2023-01-19,"transfer_function","Transfer function",0.8,"tau = 0.80","forecast",2.30216911598812,2.290639304774,2.31369892720224
2023-01-20,"transfer_function","Transfer function",0.8,"tau = 0.80","forecast",2.27048038065374,2.25948794330842,2.28147281799905
2023-01-21,"transfer_function","Transfer function",0.8,"tau = 0.80","forecast",2.23961004288096,2.2290858976495,2.25013418811242
2023-01-22,"transfer_function","Transfer function",0.8,"tau = 0.80","forecast",2.20959388668987,2.19949174848003,2.21969602489971
2023-01-23,"transfer_function","Transfer function",0.8,"tau = 0.80","forecast",2.18039069497186,2.17066637663301,2.19011501331071
2023-01-24,"transfer_function","Transfer function",0.8,"tau = 0.80","forecast",2.15200039426572,2.14261834061291,2.16138244791852
2022-11-26,"direct_regression","Direct regression",0.95,"tau = 0.95","fit",1.28951970993155,1.28465515022925,1.29452599177807
2022-11-27,"direct_regression","Direct regression",0.95,"tau = 0.95","fit",1.28827910759824,1.28340738287356,1.29328550929986
2022-11-28,"direct_regression","Direct regression",0.95,"tau = 0.95","fit",1.28826347673524,1.28314784995543,1.29374500011967
2022-11-29,"direct_regression","Direct regression",0.95,"tau = 0.95","fit",1.28893704498618,1.28420928790983,1.29375285449183
2022-11-30,"direct_regression","Direct regression",0.95,"tau = 0.95","fit",1.28768583118554,1.28280105093126,1.29282178357933
2022-12-01,"direct_regression","Direct regression",0.95,"tau = 0.95","fit",1.39588319127466,1.39085028274454,1.4010306484574
2022-12-02,"direct_regression","Direct regression",0.95,"tau = 0.95","fit",1.81273402761131,1.80387108010937,1.82154576390087
2022-12-03,"direct_regression","Direct regression",0.95,"tau = 0.95","fit",1.65364201210356,1.64928879448976,1.65783336183551
2022-12-04,"direct_regression","Direct regression",0.95,"tau = 0.95","fit",1.94134383605902,1.93477630232094,1.94806760344875
2022-12-05,"direct_regression","Direct regression",0.95,"tau = 0.95","fit",1.80482158249864,1.80005381287143,1.80974265245115
2022-12-06,"direct_regression","Direct regression",0.95,"tau = 0.95","fit",1.85757677320315,1.85258012845843,1.86211905140081
2022-12-07,"direct_regression","Direct regression",0.95,"tau = 0.95","fit",1.76547264501147,1.76077247526035,1.77055815266181
2022-12-08,"direct_regression","Direct regression",0.95,"tau = 0.95","fit",1.69684567727909,1.6919017262391,1.70146575845328
2022-12-09,"direct_regression","Direct regression",0.95,"tau = 0.95","fit",1.77938069284574,1.7748663361162,1.78407774190936
2022-12-10,"direct_regression","Direct regression",0.95,"tau = 0.95","fit",1.8504987926406,1.84548593978045,1.85547686107663
2022-12-11,"direct_regression","Direct regression",0.95,"tau = 0.95","fit",2.10444945388056,2.0915742996974,2.11670026679182
2022-12-12,"direct_regression","Direct regression",0.95,"tau = 0.95","fit",1.94585678435399,1.93970330753403,1.95169054223063
2022-12-13,"direct_regression","Direct regression",0.95,"tau = 0.95","fit",1.76426235613239,1.75909562715876,1.76922562667085
2022-12-14,"direct_regression","Direct regression",0.95,"tau = 0.95","fit",1.72099383659982,1.71628791638244,1.72615970142647
2022-12-15,"direct_regression","Direct regression",0.95,"tau = 0.95","fit",1.69108890315558,1.68640302559109,1.69578947962478
2022-12-16,"direct_regression","Direct regression",0.95,"tau = 0.95","fit",1.66802058073153,1.66348687081952,1.6725617679912
2022-12-17,"direct_regression","Direct regression",0.95,"tau = 0.95","fit",1.64747544388632,1.64290771096669,1.65204884502478
2022-12-18,"direct_regression","Direct regression",0.95,"tau = 0.95","fit",1.63184432727026,1.62741621380877,1.63627038674279
2022-12-19,"direct_regression","Direct regression",0.95,"tau = 0.95","fit",1.62109136457662,1.61663473988834,1.62540917869493
2022-12-20,"direct_regression","Direct regression",0.95,"tau = 0.95","fit",1.61457760601358,1.60973215013824,1.61941353523418
2022-12-21,"direct_regression","Direct regression",0.95,"tau = 0.95","fit",1.60305841444322,1.59845870239953,1.60728142873029
2022-12-22,"direct_regression","Direct regression",0.95,"tau = 0.95","fit",1.59054562769748,1.58572373808596,1.59506233886513
2022-12-23,"direct_regression","Direct regression",0.95,"tau = 0.95","fit",1.58966954765679,1.58504989556841,1.59424892851407
2022-12-24,"direct_regression","Direct regression",0.95,"tau = 0.95","fit",1.58617495087597,1.58168064039503,1.59088178696559
2022-12-25,"direct_regression","Direct regression",0.95,"tau = 0.95","fit",1.57599820493469,1.57123422785767,1.58066311987286
2022-12-26,"direct_regression","Direct regression",0.95,"tau = 0.95","forecast",1.56722863034157,1.56240229812795,1.57205496255519
2022-12-27,"direct_regression","Direct regression",0.95,"tau = 0.95","forecast",1.90671809387816,1.89933337199837,1.91410281575795
2022-12-28,"direct_regression","Direct regression",0.95,"tau = 0.95","forecast",1.97708327668705,1.97070427075475,1.98346228261936
2022-12-29,"direct_regression","Direct regression",0.95,"tau = 0.95","forecast",1.8690480042909,1.86375351148925,1.87434249709255
2022-12-30,"direct_regression","Direct regression",0.95,"tau = 0.95","forecast",2.00897203546093,2.00311185643635,2.01483221448551
2022-12-31,"direct_regression","Direct regression",0.95,"tau = 0.95","forecast",2.11850674862668,2.10945374728547,2.1275597499679
2023-01-01,"direct_regression","Direct regression",0.95,"tau = 0.95","forecast",2.14721864535098,2.13346374651115,2.16097354419082
2023-01-02,"direct_regression","Direct regression",0.95,"tau = 0.95","forecast",1.83718523183108,1.83192179411747,1.84244866954469
2023-01-03,"direct_regression","Direct regression",0.95,"tau = 0.95","forecast",1.98029511417685,1.97494971825689,1.98564051009681
2023-01-04,"direct_regression","Direct regression",0.95,"tau = 0.95","forecast",1.92184095732902,1.91632360753332,1.92735830712473
2023-01-05,"direct_regression","Direct regression",0.95,"tau = 0.95","forecast",2.09937640547365,2.09131188059955,2.10744093034776
2023-01-06,"direct_regression","Direct regression",0.95,"tau = 0.95","forecast",1.96409241245213,1.95883412580006,1.96935069910421
2023-01-07,"direct_regression","Direct regression",0.95,"tau = 0.95","forecast",1.8497442949633,1.84448657609046,1.85500201383614
2023-01-08,"direct_regression","Direct regression",0.95,"tau = 0.95","forecast",2.07102712835311,2.06373618219587,2.07831807451035
2023-01-09,"direct_regression","Direct regression",0.95,"tau = 0.95","forecast",2.13047200510928,2.12170302899257,2.139240981226
2023-01-10,"direct_regression","Direct regression",0.95,"tau = 0.95","forecast",2.05345392691236,2.04680547775254,2.06010237607219
2023-01-11,"direct_regression","Direct regression",0.95,"tau = 0.95","forecast",2.02089889547676,2.01535789470971,2.0264398962438
2023-01-12,"direct_regression","Direct regression",0.95,"tau = 0.95","forecast",1.98798957053411,1.98178402204316,1.99419511902507
2023-01-13,"direct_regression","Direct regression",0.95,"tau = 0.95","forecast",1.87156275525102,1.86624182356268,1.87688368693936
2023-01-14,"direct_regression","Direct regression",0.95,"tau = 0.95","forecast",2.12131385507485,2.11319973645807,2.12942797369163
2023-01-15,"direct_regression","Direct regression",0.95,"tau = 0.95","forecast",2.09122287595116,2.08384666581697,2.09859908608534
2023-01-16,"direct_regression","Direct regression",0.95,"tau = 0.95","forecast",2.08743996161116,2.08016314263056,2.09471678059177
2023-01-17,"direct_regression","Direct regression",0.95,"tau = 0.95","forecast",1.89253930068288,1.88784398203567,1.89723461933008
2023-01-18,"direct_regression","Direct regression",0.95,"tau = 0.95","forecast",1.81336584567269,1.80857102282504,1.81816066852034
2023-01-19,"direct_regression","Direct regression",0.95,"tau = 0.95","forecast",1.86169475529791,1.85705439500922,1.86633511558659
2023-01-20,"direct_regression","Direct regression",0.95,"tau = 0.95","forecast",1.80697607878853,1.80223867501017,1.8117134825669
2023-01-21,"direct_regression","Direct regression",0.95,"tau = 0.95","forecast",1.76255076830311,1.75797488551704,1.76712665108917
2023-01-22,"direct_regression","Direct regression",0.95,"tau = 0.95","forecast",1.73688596407821,1.73234460213722,1.7414273260192
2023-01-23,"direct_regression","Direct regression",0.95,"tau = 0.95","forecast",1.71021282382072,1.70566385951522,1.71476178812623
2023-01-24,"direct_regression","Direct regression",0.95,"tau = 0.95","forecast",1.69049414597793,1.68591659816406,1.6950716937918
2022-11-26,"transfer_function","Transfer function",0.95,"tau = 0.95","fit",1.27755515975529,1.27263420160263,1.28229316631428
2022-11-27,"transfer_function","Transfer function",0.95,"tau = 0.95","fit",1.27438353259274,1.26904259634081,1.27935987916573
2022-11-28,"transfer_function","Transfer function",0.95,"tau = 0.95","fit",1.27159914214047,1.2666244556784,1.27661195443132
2022-11-29,"transfer_function","Transfer function",0.95,"tau = 0.95","fit",1.26894027794667,1.26366668447335,1.27375714797686
2022-11-30,"transfer_function","Transfer function",0.95,"tau = 0.95","fit",1.26609787482145,1.26103163511907,1.27094659645345
2022-12-01,"transfer_function","Transfer function",0.95,"tau = 0.95","fit",1.27262517579307,1.26782267778671,1.27780742867997
2022-12-02,"transfer_function","Transfer function",0.95,"tau = 0.95","fit",1.38583641196167,1.38104550456919,1.39106965384087
2022-12-03,"transfer_function","Transfer function",0.95,"tau = 0.95","fit",1.38860825839052,1.38397081035271,1.39330746103417
2022-12-04,"transfer_function","Transfer function",0.95,"tau = 0.95","fit",1.4727091313659,1.46791632711116,1.47778127214159
2022-12-05,"transfer_function","Transfer function",0.95,"tau = 0.95","fit",1.48744559160272,1.48246711040793,1.49246510926985
2022-12-06,"transfer_function","Transfer function",0.95,"tau = 0.95","fit",1.5180217127709,1.51279367522465,1.52286390778364
2022-12-07,"transfer_function","Transfer function",0.95,"tau = 0.95","fit",1.5146905468467,1.50963343133389,1.51965850111566
2022-12-08,"transfer_function","Transfer function",0.95,"tau = 0.95","fit",1.50544743742841,1.50049971334402,1.51020249223035
2022-12-09,"transfer_function","Transfer function",0.95,"tau = 0.95","fit",1.52080037326742,1.51593918999519,1.52563548082109
2022-12-10,"transfer_function","Transfer function",0.95,"tau = 0.95","fit",1.54389155783123,1.53910400159647,1.54888439314225
2022-12-11,"transfer_function","Transfer function",0.95,"tau = 0.95","fit",1.69634256815634,1.69139259746303,1.70159804977329
2022-12-12,"transfer_function","Transfer function",0.95,"tau = 0.95","fit",1.74477128302836,1.73939778883794,1.75032907077553
2022-12-13,"transfer_function","Transfer function",0.95,"tau = 0.95","fit",1.72872237548272,1.72375427835388,1.73353166121755
2022-12-14,"transfer_function","Transfer function",0.95,"tau = 0.95","fit",1.7134144651514,1.70870881873127,1.71839360711066
2022-12-15,"transfer_function","Transfer function",0.95,"tau = 0.95","fit",1.69844939533929,1.69375410992728,1.70349501418104
2022-12-16,"transfer_function","Transfer function",0.95,"tau = 0.95","fit",1.68434314308467,1.67939545582864,1.68920482035963
2022-12-17,"transfer_function","Transfer function",0.95,"tau = 0.95","fit",1.67066976067038,1.66558740202083,1.67539674686271
2022-12-18,"transfer_function","Transfer function",0.95,"tau = 0.95","fit",1.65741951576923,1.65286526509259,1.66198170580208
2022-12-19,"transfer_function","Transfer function",0.95,"tau = 0.95","fit",1.64483168857817,1.64046067486646,1.64921912703715
2022-12-20,"transfer_function","Transfer function",0.95,"tau = 0.95","fit",1.63242609334356,1.62800391406022,1.6370588373569
2022-12-21,"transfer_function","Transfer function",0.95,"tau = 0.95","fit",1.62050379173205,1.61625870235124,1.62467926043048
2022-12-22,"transfer_function","Transfer function",0.95,"tau = 0.95","fit",1.60887874448194,1.60393731129398,1.61315824609864
2022-12-23,"transfer_function","Transfer function",0.95,"tau = 0.95","fit",1.59784269410627,1.59347101898952,1.60211447901919
2022-12-24,"transfer_function","Transfer function",0.95,"tau = 0.95","fit",1.58707979061689,1.58227252761213,1.59165262920445
2022-12-25,"transfer_function","Transfer function",0.95,"tau = 0.95","fit",1.57669432013881,1.57213270188447,1.5815300983987
2022-12-26,"transfer_function","Transfer function",0.95,"tau = 0.95","forecast",1.56665407726178,1.56209263523222,1.57121551929135
2022-12-27,"transfer_function","Transfer function",0.95,"tau = 0.95","forecast",1.65650122033333,1.65203857759236,1.6609638630743
2022-12-28,"transfer_function","Transfer function",0.95,"tau = 0.95","forecast",1.7302902687364,1.72559619983925,1.73498433763355
2022-12-29,"transfer_function","Transfer function",0.95,"tau = 0.95","forecast",1.72117920583802,1.71658056646452,1.72577784521152
2022-12-30,"transfer_function","Transfer function",0.95,"tau = 0.95","forecast",1.7574500612793,1.75261749145696,1.76228263110164
2022-12-31,"transfer_function","Transfer function",0.95,"tau = 0.95","forecast",1.85872235406163,1.85313040421226,1.86431430391101
2023-01-01,"transfer_function","Transfer function",0.95,"tau = 0.95","forecast",2.024548796985,2.01795598210455,2.03114161186545
2023-01-02,"transfer_function","Transfer function",0.95,"tau = 0.95","forecast",2.00065415006549,1.99437719367195,2.00693110645902
2023-01-03,"transfer_function","Transfer function",0.95,"tau = 0.95","forecast",2.02051588311408,2.01419379198926,2.0268379742389
2023-01-04,"transfer_function","Transfer function",0.95,"tau = 0.95","forecast",2.00535463878392,1.99929162133504,2.0114176562328
2023-01-05,"transfer_function","Transfer function",0.95,"tau = 0.95","forecast",2.09273310218711,2.08572789773041,2.09973830664381
2023-01-06,"transfer_function","Transfer function",0.95,"tau = 0.95","forecast",2.1148430552593,2.10770222373118,2.12198388678741
2023-01-07,"transfer_function","Transfer function",0.95,"tau = 0.95","forecast",2.08837720353268,2.08160565903493,2.09514874803044
2023-01-08,"transfer_function","Transfer function",0.95,"tau = 0.95","forecast",2.1630429583197,2.15544653054028,2.17063938609912
2023-01-09,"transfer_function","Transfer function",0.95,"tau = 0.95","forecast",2.27248376845517,2.26360831389231,2.28135922301802
2023-01-10,"transfer_function","Transfer function",0.95,"tau = 0.95","forecast",2.31853744206186,2.30906132430189,2.32801355982183
2023-01-11,"transfer_function","Transfer function",0.95,"tau = 0.95","forecast",2.32165811350234,2.31215705572396,2.33115917128073
2023-01-12,"transfer_function","Transfer function",0.95,"tau = 0.95","forecast",2.36859138715102,2.35866020659576,2.37852256770628
2023-01-13,"transfer_function","Transfer function",0.95,"tau = 0.95","forecast",2.33481911642649,2.32542114414505,2.34421708870792
2023-01-14,"transfer_function","Transfer function",0.95,"tau = 0.95","forecast",2.41083640356483,2.4003226018934,2.42135020523626
2023-01-15,"transfer_function","Transfer function",0.95,"tau = 0.95","forecast",2.47405180120566,2.4626357178283,2.48546788458302
2023-01-16,"transfer_function","Transfer function",0.95,"tau = 0.95","forecast",2.53491003370829,2.52263200558466,2.54718806183193
2023-01-17,"transfer_function","Transfer function",0.95,"tau = 0.95","forecast",2.51391637127791,2.50200846635774,2.52582427619808
2023-01-18,"transfer_function","Transfer function",0.95,"tau = 0.95","forecast",2.4759902018977,2.46463655545094,2.48734384834445
2023-01-19,"transfer_function","Transfer function",0.95,"tau = 0.95","forecast",2.4511120779389,2.44016065265589,2.4620635032219
2023-01-20,"transfer_function","Transfer function",0.95,"tau = 0.95","forecast",2.41514896450255,2.40470025320714,2.42559767579796
2023-01-21,"transfer_function","Transfer function",0.95,"tau = 0.95","forecast",2.38042914175547,2.37042055283382,2.39043773067713
2023-01-22,"transfer_function","Transfer function",0.95,"tau = 0.95","forecast",2.34683829312916,2.33722747515315,2.35644911110517
2023-01-23,"transfer_function","Transfer function",0.95,"tau = 0.95","forecast",2.31432851079919,2.30507499928082,2.32358202231756
2023-01-24,"transfer_function","Transfer function",0.95,"tau = 0.95","forecast",2.28284187207259,2.2739128463752,2.29177089776997
