"x","density","case_label","p0","gamma","mu","sigma","facet"
0.56,0.171509545395854,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
0.573333333333334,0.170142942731883,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
0.586666666666668,0.168787229274322,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
0.600000000000001,0.167442318257047,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
0.613333333333333,0.166108123605295,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
0.626666666666667,0.164784559930152,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
0.640000000000001,0.163471542523091,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
0.653333333333334,0.16216898735055,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
0.666666666666668,0.160876811048553,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
0.68,0.159594930917376,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
0.693333333333333,0.158323264916253,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
0.706666666666667,0.157061731658126,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
0.720000000000001,0.155810250404435,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
0.733333333333334,0.154568741059954,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
0.746666666666668,0.15333712416766,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
0.76,0.152115320903652,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
0.773333333333333,0.150903253072104,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
0.786666666666667,0.14970084310026,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
0.800000000000001,0.148508014033474,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
0.813333333333334,0.147324689530276,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
0.826666666666668,0.146150793857495,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
0.84,0.144986251885408,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
0.853333333333333,0.143830989082929,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
0.866666666666667,0.142684931512847,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
0.880000000000001,0.141548005827084,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
0.893333333333334,0.14042013926201,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
0.906666666666668,0.139301259633778,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
0.92,0.138191295333711,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
0.933333333333334,0.137090175323716,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
0.946666666666667,0.135997829131734,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
0.960000000000001,0.134914186847237,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
0.973333333333334,0.13383917911675,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
0.986666666666666,0.13277273713941,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1,0.131714792662566,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.01333333333333,0.130665277977412,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.02666666666667,0.129624125914649,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.04,0.128591269840189,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.05333333333333,0.127566643650892,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.06666666666667,0.126550181770332,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.08,0.1255418191446,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.09333333333333,0.124541491238146,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.10666666666667,0.123549134029641,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.12,0.122564684007885,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.13333333333333,0.121588078167741,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.14666666666667,0.120619254006103,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.16,0.119658149517892,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.17333333333333,0.118704703192094,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.18666666666667,0.117758854007818,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.2,0.116820541430393,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.21333333333333,0.115889705407495,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.22666666666667,0.1149662863653,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.24,0.114050225204675,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.25333333333333,0.113141463297391,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.26666666666667,0.112239942482378,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.28,0.111345605061995,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.29333333333333,0.110458393798342,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.30666666666667,0.109578251909596,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.32,0.108705123066374,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.33333333333333,0.107838951388133,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.34666666666667,0.10697968143959,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.36,0.106127258227176,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.37333333333333,0.105281627195512,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.38666666666667,0.104442734223926,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.4,0.103610525622979,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.41333333333333,0.102784948131038,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.42666666666667,0.101965948910862,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.44,0.10115347554622,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.45333333333333,0.100347476038541,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.46666666666667,0.0995478988035795,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.48,0.0987546926681209,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.49333333333333,0.0979678068667014,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.50666666666667,0.0971871910383611,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.52,0.0964127952234206,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.53333333333333,0.0956445698602834,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.54666666666667,0.0948824657822639,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.56,0.0941264342144412,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.57333333333333,0.0933764267705367,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.58666666666667,0.0926323954498181,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.6,0.0918942926340268,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.61333333333333,0.0911620710843309,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.62666666666667,0.090435683938301,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.64,0.0897150847069119,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.65333333333333,0.0890002272715669,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.66666666666667,0.0882910658811461,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.68,0.0875875551490784,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.69333333333333,0.086889650050437,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.70666666666667,0.0861973059190571,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.72,0.0855104784446781,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.73333333333333,0.0848291236701072,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.74666666666667,0.0841531979884062,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.76,0.083482658140101,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.77333333333333,0.0828174612104121,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.78666666666667,0.0821575646265091,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.8,0.0815029261547854,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.81333333333333,0.0808535038981553,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.82666666666667,0.0802092562933727,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.84,0.0795701421083711,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.85333333333333,0.0789361204396244,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.86666666666667,0.0783071507095294,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.88,0.0776831926638088,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.89333333333333,0.0770642063689345,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.90666666666667,0.0764501522095725,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.92,0.075840990886047,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.93333333333333,0.0752366834118253,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.94666666666667,0.0746371911110227,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.96,0.0740424756159275,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.97333333333333,0.0734524988645449,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
1.98666666666667,0.0728672230981615,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2,0.0722866108589285,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.01333333333333,0.0717106249874643,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.02666666666667,0.0711392286204766,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.04,0.0705723851884028,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.05333333333333,0.0700100584130698,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.06666666666667,0.0694522123053722,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.08,0.0688988111629684,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.09333333333333,0.0683498195679966,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.10666666666667,0.0678052023848072,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.12,0.0672649247577147,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.13333333333333,0.0667289521087665,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.14666666666667,0.0661972501355303,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.16,0.0656697848088979,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.17333333333333,0.0651465223709087,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.18666666666667,0.064627429332588,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.2,0.0641124724718041,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.21333333333333,0.0636016188311421,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.22666666666667,0.0630948357157948,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.24,0.0625920906914697,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.25333333333333,0.0620933515823136,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.26666666666667,0.0615985864688534,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.28,0.0611077636859529,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.29333333333333,0.0606208518207864,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.30666666666667,0.0601378197108285,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.32,0.0596586364418591,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.33333333333333,0.0591832713459855,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.34666666666667,0.0587116939996794,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.36,0.0582438742218295,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.37333333333333,0.0577797820718104,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.38666666666667,0.0573193878475662,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.4,0.0568626620837092,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.41333333333333,0.0564095755496348,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.42666666666667,0.05596009924765,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.44,0.0555142044111182,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.45333333333333,0.0550718625026176,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.46666666666667,0.0546330452121151,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.48,0.0541977244551542,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.49333333333333,0.053765872371058,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.50666666666667,0.0533374613211457,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.52,0.0529124638869638,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.53333333333333,0.0524908528685315,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.54666666666667,0.0520726012825998,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.56,0.0516576823609242,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.57333333333333,0.0512460695485523,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.58666666666667,0.0508377365021235,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.6,0.0504326570881835,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.61333333333333,0.0500308053815116,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.62666666666667,0.0496321556634612,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.64,0.0492366824203145,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.65333333333333,0.0488443603416488,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.66666666666667,0.0484551643187173,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.68,0.0480690694428415,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.69333333333333,0.0476860510038177,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.70666666666667,0.047306084488335,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.72,0.0469291455784068,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.73333333333333,0.046555210149814,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.74666666666667,0.0461842542705618,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.76,0.0458162541993471,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.77333333333333,0.0454511863840398,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.78666666666667,0.0450890274601752,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.8,0.0447297542494584,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.81333333333333,0.0443733437582813,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.82666666666667,0.0440197731762509,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.84,0.0436690198747293,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.85333333333333,0.0433210614053854,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.86666666666667,0.0429758754987584,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.88,0.0426334400628324,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.89333333333333,0.0422937331816226,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.90666666666667,0.0419567331137728,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.92,0.0416224182911636,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.93333333333333,0.0412907673175321,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.94666666666667,0.0409617589671029,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.96,0.0406353721832292,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.97333333333333,0.0403115860770455,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
2.98666666666667,0.0399903799261304,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
3,0.0396717331731808,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
3.01333333333333,0.0393556254246955,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
3.02666666666667,0.0390420364496707,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
3.04,0.0387309461783052,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
3.05333333333333,0.0384223347007152,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
3.06666666666667,0.0381161822656609,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
3.08,0.0378124692792821,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
3.09333333333333,0.0375111763038437,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
3.10666666666667,0.0372122840564926,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
3.12,0.036915773408023,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
3.13333333333333,0.0366216253816521,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
3.14666666666667,0.0363298211518059,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
3.16,0.0360403420429139,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
3.17333333333333,0.0357531695282145,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
3.18666666666667,0.0354682852285687,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
3.2,0.035185670911284,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
3.21333333333333,0.0349053084889477,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
3.22666666666667,0.0346271800182692,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
3.24,0.0343512676989312,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
3.25333333333333,0.0340775538724511,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
3.26666666666667,0.0338060210210508,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
3.28,0.0335366517665349,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
3.29333333333333,0.0332694288691793,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
3.30666666666667,0.0330043352266274,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
3.32,0.0327413538727954,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
3.33333333333333,0.032480467976787,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
3.34666666666667,0.0322216608418159,"case_C",0.6,0,0,1,"case_C
p0=0.60, gamma=0.000, mu=0.00, sigma=1.00"
