"x","cdf","gamma","gamma_label","p0"
-2.38666666666667,0.42113716558973,0.488370122659117,"gamma = 0.488",0.6
-2.37333333333333,0.421970784926055,0.488370122659117,"gamma = 0.488",0.6
-2.36,0.422806054368937,0.488370122659117,"gamma = 0.488",0.6
-2.34666666666667,0.423642977184676,0.488370122659117,"gamma = 0.488",0.6
-2.33333333333333,0.424481556646038,0.488370122659117,"gamma = 0.488",0.6
-2.32,0.425321796032268,0.488370122659117,"gamma = 0.488",0.6
-2.30666666666667,0.426163698629102,0.488370122659117,"gamma = 0.488",0.6
-2.29333333333333,0.42700726772878,0.488370122659117,"gamma = 0.488",0.6
-2.28,0.427852506630058,0.488370122659117,"gamma = 0.488",0.6
-2.26666666666667,0.428699418638222,0.488370122659117,"gamma = 0.488",0.6
-2.25333333333333,0.429548007065102,0.488370122659117,"gamma = 0.488",0.6
-2.24,0.430398275229082,0.488370122659117,"gamma = 0.488",0.6
-2.22666666666667,0.431250226455115,0.488370122659117,"gamma = 0.488",0.6
-2.21333333333333,0.432103864074736,0.488370122659117,"gamma = 0.488",0.6
-2.2,0.432959191426074,0.488370122659117,"gamma = 0.488",0.6
-2.18666666666667,0.433816211853866,0.488370122659117,"gamma = 0.488",0.6
-2.17333333333333,0.43467492870947,0.488370122659117,"gamma = 0.488",0.6
-2.16,0.435535345350876,0.488370122659117,"gamma = 0.488",0.6
-2.14666666666667,0.436397465142725,0.488370122659117,"gamma = 0.488",0.6
-2.13333333333333,0.437261291456313,0.488370122659117,"gamma = 0.488",0.6
-2.12,0.438126827669614,0.488370122659117,"gamma = 0.488",0.6
-2.10666666666667,0.438994077167286,0.488370122659117,"gamma = 0.488",0.6
-2.09333333333333,0.439863043340686,0.488370122659117,"gamma = 0.488",0.6
-2.08,0.440733729587886,0.488370122659117,"gamma = 0.488",0.6
-2.06666666666667,0.441606139313684,0.488370122659117,"gamma = 0.488",0.6
-2.05333333333333,0.442480275929617,0.488370122659117,"gamma = 0.488",0.6
-2.04,0.443356142853975,0.488370122659117,"gamma = 0.488",0.6
-2.02666666666667,0.444233743511813,0.488370122659117,"gamma = 0.488",0.6
-2.01333333333333,0.44511308133497,0.488370122659117,"gamma = 0.488",0.6
-2,0.445994159762072,0.488370122659117,"gamma = 0.488",0.6
-1.98666666666667,0.446876982238558,0.488370122659117,"gamma = 0.488",0.6
-1.97333333333333,0.447761552216682,0.488370122659117,"gamma = 0.488",0.6
-1.96,0.448647873155535,0.488370122659117,"gamma = 0.488",0.6
-1.94666666666667,0.449535948521052,0.488370122659117,"gamma = 0.488",0.6
-1.93333333333333,0.450425781786031,0.488370122659117,"gamma = 0.488",0.6
-1.92,0.451317376430143,0.488370122659117,"gamma = 0.488",0.6
-1.90666666666667,0.452210735939949,0.488370122659117,"gamma = 0.488",0.6
-1.89333333333333,0.453105863808907,0.488370122659117,"gamma = 0.488",0.6
-1.88,0.454002763537395,0.488370122659117,"gamma = 0.488",0.6
-1.86666666666667,0.454901438632718,0.488370122659117,"gamma = 0.488",0.6
-1.85333333333333,0.455801892609122,0.488370122659117,"gamma = 0.488",0.6
-1.84,0.45670412898781,0.488370122659117,"gamma = 0.488",0.6
-1.82666666666667,0.457608151296957,0.488370122659117,"gamma = 0.488",0.6
-1.81333333333333,0.45851396307172,0.488370122659117,"gamma = 0.488",0.6
-1.8,0.459421567854254,0.488370122659117,"gamma = 0.488",0.6
-1.78666666666667,0.460330969193725,0.488370122659117,"gamma = 0.488",0.6
-1.77333333333333,0.461242170646326,0.488370122659117,"gamma = 0.488",0.6
-1.76,0.462155175775287,0.488370122659117,"gamma = 0.488",0.6
-1.74666666666667,0.463069988150894,0.488370122659117,"gamma = 0.488",0.6
-1.73333333333333,0.463986611350497,0.488370122659117,"gamma = 0.488",0.6
-1.72,0.46490504895853,0.488370122659117,"gamma = 0.488",0.6
-1.70666666666667,0.465825304566521,0.488370122659117,"gamma = 0.488",0.6
-1.69333333333333,0.466747381773107,0.488370122659117,"gamma = 0.488",0.6
-1.68,0.467671284184049,0.488370122659117,"gamma = 0.488",0.6
-1.66666666666667,0.468597015412245,0.488370122659117,"gamma = 0.488",0.6
-1.65333333333333,0.469524579077743,0.488370122659117,"gamma = 0.488",0.6
-1.64,0.470453978807761,0.488370122659117,"gamma = 0.488",0.6
-1.62666666666667,0.471385218236692,0.488370122659117,"gamma = 0.488",0.6
-1.61333333333333,0.472318301006127,0.488370122659117,"gamma = 0.488",0.6
-1.6,0.473253230764862,0.488370122659117,"gamma = 0.488",0.6
-1.58666666666667,0.474190011168919,0.488370122659117,"gamma = 0.488",0.6
-1.57333333333333,0.475128645881553,0.488370122659117,"gamma = 0.488",0.6
-1.56,0.476069138573274,0.488370122659117,"gamma = 0.488",0.6
-1.54666666666667,0.477011492921855,0.488370122659117,"gamma = 0.488",0.6
-1.53333333333333,0.477955712612351,0.488370122659117,"gamma = 0.488",0.6
-1.52,0.478901801337109,0.488370122659117,"gamma = 0.488",0.6
-1.50666666666667,0.479849762795787,0.488370122659117,"gamma = 0.488",0.6
-1.49333333333333,0.480799600695364,0.488370122659117,"gamma = 0.488",0.6
-1.48,0.481751318750161,0.488370122659117,"gamma = 0.488",0.6
-1.46666666666667,0.482704920681845,0.488370122659117,"gamma = 0.488",0.6
-1.45333333333333,0.483660410219456,0.488370122659117,"gamma = 0.488",0.6
-1.44,0.484617791099411,0.488370122659117,"gamma = 0.488",0.6
-1.42666666666667,0.485577067065526,0.488370122659117,"gamma = 0.488",0.6
-1.41333333333333,0.486538241869026,0.488370122659117,"gamma = 0.488",0.6
-1.4,0.487501319268562,0.488370122659117,"gamma = 0.488",0.6
-1.38666666666667,0.488466303030224,0.488370122659117,"gamma = 0.488",0.6
-1.37333333333333,0.489433196927559,0.488370122659117,"gamma = 0.488",0.6
-1.36,0.490402004741582,0.488370122659117,"gamma = 0.488",0.6
-1.34666666666667,0.491372730260791,0.488370122659117,"gamma = 0.488",0.6
-1.33333333333333,0.492345377281187,0.488370122659117,"gamma = 0.488",0.6
-1.32,0.49331994960628,0.488370122659117,"gamma = 0.488",0.6
-1.30666666666667,0.494296451047114,0.488370122659117,"gamma = 0.488",0.6
-1.29333333333333,0.495274885422274,0.488370122659117,"gamma = 0.488",0.6
-1.28,0.496255256557902,0.488370122659117,"gamma = 0.488",0.6
-1.26666666666667,0.497237568287717,0.488370122659117,"gamma = 0.488",0.6
-1.25333333333333,0.498221824453026,0.488370122659117,"gamma = 0.488",0.6
-1.24,0.499208028902738,0.488370122659117,"gamma = 0.488",0.6
-1.22666666666667,0.500196185493381,0.488370122659117,"gamma = 0.488",0.6
-1.21333333333333,0.501186298089119,0.488370122659117,"gamma = 0.488",0.6
-1.2,0.502178370561763,0.488370122659117,"gamma = 0.488",0.6
-1.18666666666667,0.503172406790787,0.488370122659117,"gamma = 0.488",0.6
-1.17333333333333,0.504168410663347,0.488370122659117,"gamma = 0.488",0.6
-1.16,0.505166386074292,0.488370122659117,"gamma = 0.488",0.6
-1.14666666666667,0.506166336926181,0.488370122659117,"gamma = 0.488",0.6
-1.13333333333333,0.507168267129297,0.488370122659117,"gamma = 0.488",0.6
-1.12,0.508172180601663,0.488370122659117,"gamma = 0.488",0.6
-1.10666666666667,0.50917808126906,0.488370122659117,"gamma = 0.488",0.6
-1.09333333333333,0.510185973065038,0.488370122659117,"gamma = 0.488",0.6
-1.08,0.511195859930933,0.488370122659117,"gamma = 0.488",0.6
-1.06666666666667,0.512207745815883,0.488370122659117,"gamma = 0.488",0.6
-1.05333333333333,0.513221634676843,0.488370122659117,"gamma = 0.488",0.6
-1.04,0.514237530478603,0.488370122659117,"gamma = 0.488",0.6
-1.02666666666667,0.515255437193796,0.488370122659117,"gamma = 0.488",0.6
-1.01333333333333,0.516275358802924,0.488370122659117,"gamma = 0.488",0.6
-0.999999999999999,0.517297299294365,0.488370122659117,"gamma = 0.488",0.6
-0.986666666666666,0.518321262664392,0.488370122659117,"gamma = 0.488",0.6
-0.973333333333333,0.519347252917189,0.488370122659117,"gamma = 0.488",0.6
-0.96,0.520375274064867,0.488370122659117,"gamma = 0.488",0.6
-0.946666666666666,0.521405330127478,0.488370122659117,"gamma = 0.488",0.6
-0.933333333333333,0.52243742513303,0.488370122659117,"gamma = 0.488",0.6
-0.92,0.523471563117507,0.488370122659117,"gamma = 0.488",0.6
-0.906666666666666,0.52450774812488,0.488370122659117,"gamma = 0.488",0.6
-0.893333333333333,0.525545984207125,0.488370122659117,"gamma = 0.488",0.6
-0.88,0.526586275424239,0.488370122659117,"gamma = 0.488",0.6
-0.866666666666666,0.527628625844257,0.488370122659117,"gamma = 0.488",0.6
-0.853333333333333,0.528673039543263,0.488370122659117,"gamma = 0.488",0.6
-0.84,0.529719520605414,0.488370122659117,"gamma = 0.488",0.6
-0.826666666666666,0.530768073122947,0.488370122659117,"gamma = 0.488",0.6
-0.813333333333333,0.531818701196202,0.488370122659117,"gamma = 0.488",0.6
-0.8,0.532871408933635,0.488370122659117,"gamma = 0.488",0.6
-0.786666666666666,0.533926200451834,0.488370122659117,"gamma = 0.488",0.6
-0.773333333333333,0.534983079875535,0.488370122659117,"gamma = 0.488",0.6
-0.76,0.53604205133764,0.488370122659117,"gamma = 0.488",0.6
-0.746666666666666,0.537103118979232,0.488370122659117,"gamma = 0.488",0.6
-0.733333333333333,0.538166286949589,0.488370122659117,"gamma = 0.488",0.6
-0.72,0.539231559406204,0.488370122659117,"gamma = 0.488",0.6
-0.706666666666666,0.5402989405148,0.488370122659117,"gamma = 0.488",0.6
-0.693333333333332,0.541368434449345,0.488370122659117,"gamma = 0.488",0.6
-0.68,0.542440045392068,0.488370122659117,"gamma = 0.488",0.6
-0.666666666666666,0.543513777533479,0.488370122659117,"gamma = 0.488",0.6
-0.653333333333332,0.54458963507238,0.488370122659117,"gamma = 0.488",0.6
-0.64,0.545667622215888,0.488370122659117,"gamma = 0.488",0.6
-0.626666666666666,0.546747743179444,0.488370122659117,"gamma = 0.488",0.6
-0.613333333333333,0.547830002186836,0.488370122659117,"gamma = 0.488",0.6
-0.6,0.548914403470211,0.488370122659117,"gamma = 0.488",0.6
-0.586666666666666,0.550000951270094,0.488370122659117,"gamma = 0.488",0.6
-0.573333333333333,0.551089649835404,0.488370122659117,"gamma = 0.488",0.6
-0.56,0.552180503423471,0.488370122659117,"gamma = 0.488",0.6
-0.546666666666666,0.553273516300051,0.488370122659117,"gamma = 0.488",0.6
-0.533333333333333,0.554368692739344,0.488370122659117,"gamma = 0.488",0.6
-0.52,0.555466037024013,0.488370122659117,"gamma = 0.488",0.6
-0.506666666666666,0.556565553445193,0.488370122659117,"gamma = 0.488",0.6
-0.493333333333333,0.55766724630252,0.488370122659117,"gamma = 0.488",0.6
-0.48,0.558771119904134,0.488370122659117,"gamma = 0.488",0.6
-0.466666666666666,0.559877178566709,0.488370122659117,"gamma = 0.488",0.6
-0.453333333333333,0.560985426615458,0.488370122659117,"gamma = 0.488",0.6
-0.44,0.56209586838416,0.488370122659117,"gamma = 0.488",0.6
-0.426666666666666,0.563208508215171,0.488370122659117,"gamma = 0.488",0.6
-0.413333333333333,0.56432335045944,0.488370122659117,"gamma = 0.488",0.6
-0.399999999999999,0.565440399476533,0.488370122659117,"gamma = 0.488",0.6
-0.386666666666666,0.566559659634642,0.488370122659117,"gamma = 0.488",0.6
-0.373333333333333,0.567681135310606,0.488370122659117,"gamma = 0.488",0.6
-0.359999999999999,0.568804830889931,0.488370122659117,"gamma = 0.488",0.6
-0.346666666666666,0.569930750766799,0.488370122659117,"gamma = 0.488",0.6
-0.333333333333333,0.571058899344093,0.488370122659117,"gamma = 0.488",0.6
-0.319999999999999,0.572189281033412,0.488370122659117,"gamma = 0.488",0.6
-0.306666666666666,0.573321900255085,0.488370122659117,"gamma = 0.488",0.6
-0.293333333333333,0.574456761438192,0.488370122659117,"gamma = 0.488",0.6
-0.279999999999999,0.575593869020582,0.488370122659117,"gamma = 0.488",0.6
-0.266666666666667,0.576733227448884,0.488370122659117,"gamma = 0.488",0.6
-0.253333333333333,0.577874841178534,0.488370122659117,"gamma = 0.488",0.6
-0.239999999999999,0.579018714673784,0.488370122659117,"gamma = 0.488",0.6
-0.226666666666667,0.580164852407723,0.488370122659117,"gamma = 0.488",0.6
-0.213333333333333,0.581313258862296,0.488370122659117,"gamma = 0.488",0.6
-0.199999999999999,0.582463938528318,0.488370122659117,"gamma = 0.488",0.6
-0.186666666666667,0.583616895905494,0.488370122659117,"gamma = 0.488",0.6
-0.173333333333333,0.584772135502436,0.488370122659117,"gamma = 0.488",0.6
-0.159999999999999,0.585929661836681,0.488370122659117,"gamma = 0.488",0.6
-0.146666666666667,0.587089479434707,0.488370122659117,"gamma = 0.488",0.6
-0.133333333333333,0.588251592831954,0.488370122659117,"gamma = 0.488",0.6
-0.119999999999999,0.589416006572837,0.488370122659117,"gamma = 0.488",0.6
-0.106666666666666,0.590582725210768,0.488370122659117,"gamma = 0.488",0.6
-0.0933333333333328,0.591751753308172,0.488370122659117,"gamma = 0.488",0.6
-0.0799999999999992,0.592923095436506,0.488370122659117,"gamma = 0.488",0.6
-0.0666666666666664,0.594096756176275,0.488370122659117,"gamma = 0.488",0.6
-0.0533333333333328,0.59527274011705,0.488370122659117,"gamma = 0.488",0.6
-0.0399999999999991,0.596451051857488,0.488370122659117,"gamma = 0.488",0.6
-0.0266666666666664,0.597631696005349,0.488370122659117,"gamma = 0.488",0.6
-0.0133333333333328,0.598814677177513,0.488370122659117,"gamma = 0.488",0.6
0,0.6,0.488370122659117,"gamma = 0.488",0.6
0.0133333333333336,0.601187657044547,0.488370122659117,"gamma = 0.488",0.6
0.0266666666666673,0.602377592863757,0.488370122659117,"gamma = 0.488",0.6
0.0400000000000009,0.603569740572921,0.488370122659117,"gamma = 0.488",0.6
0.0533333333333346,0.604764033963474,0.488370122659117,"gamma = 0.488",0.6
0.0666666666666664,0.605960407496385,0.488370122659117,"gamma = 0.488",0.6
0.0800000000000001,0.607158796295629,0.488370122659117,"gamma = 0.488",0.6
0.0933333333333337,0.60835913614173,0.488370122659117,"gamma = 0.488",0.6
0.106666666666667,0.609561363465378,0.488370122659117,"gamma = 0.488",0.6
0.120000000000001,0.610765415341126,0.488370122659117,"gamma = 0.488",0.6
0.133333333333335,0.611971229481152,0.488370122659117,"gamma = 0.488",0.6
0.146666666666667,0.613178744229099,0.488370122659117,"gamma = 0.488",0.6
0.16,0.614387898553984,0.488370122659117,"gamma = 0.488",0.6
0.173333333333334,0.615598632044175,0.488370122659117,"gamma = 0.488",0.6
0.186666666666667,0.616810884901442,0.488370122659117,"gamma = 0.488",0.6
0.200000000000001,0.61802459793507,0.488370122659117,"gamma = 0.488",0.6
0.213333333333335,0.61923971255605,0.488370122659117,"gamma = 0.488",0.6
0.226666666666667,0.620456170771325,0.488370122659117,"gamma = 0.488",0.6
0.24,0.621673915178111,0.488370122659117,"gamma = 0.488",0.6
0.253333333333334,0.622892888958279,0.488370122659117,"gamma = 0.488",0.6
0.266666666666667,0.624113035872802,0.488370122659117,"gamma = 0.488",0.6
0.280000000000001,0.625334300256268,0.488370122659117,"gamma = 0.488",0.6
0.293333333333333,0.626556627011453,0.488370122659117,"gamma = 0.488",0.6
0.306666666666667,0.627779961603959,0.488370122659117,"gamma = 0.488",0.6
0.32,0.629004250056909,0.488370122659117,"gamma = 0.488",0.6
0.333333333333334,0.63022943894571,0.488370122659117,"gamma = 0.488",0.6
0.346666666666668,0.631455475392866,0.488370122659117,"gamma = 0.488",0.6
0.360000000000001,0.632682307062862,0.488370122659117,"gamma = 0.488",0.6
0.373333333333333,0.633909882157094,0.488370122659117,"gamma = 0.488",0.6
0.386666666666667,0.635138149408868,0.488370122659117,"gamma = 0.488",0.6
0.4,0.636367058078449,0.488370122659117,"gamma = 0.488",0.6
0.413333333333334,0.637596557948167,0.488370122659117,"gamma = 0.488",0.6
0.426666666666668,0.638826599317585,0.488370122659117,"gamma = 0.488",0.6
0.440000000000001,0.640057132998709,0.488370122659117,"gamma = 0.488",0.6
0.453333333333333,0.641288110311269,0.488370122659117,"gamma = 0.488",0.6
0.466666666666667,0.64251948307804,0.488370122659117,"gamma = 0.488",0.6
0.48,0.643751203620221,0.488370122659117,"gamma = 0.488",0.6
0.493333333333334,0.644983224752869,0.488370122659117,"gamma = 0.488",0.6
0.506666666666668,0.64621549978038,0.488370122659117,"gamma = 0.488",0.6
0.520000000000001,0.647447982492024,0.488370122659117,"gamma = 0.488",0.6
0.533333333333333,0.648680627157527,0.488370122659117,"gamma = 0.488",0.6
0.546666666666667,0.649913388522711,0.488370122659117,"gamma = 0.488",0.6
0.56,0.651146221805171,0.488370122659117,"gamma = 0.488",0.6
0.573333333333334,0.652379082690009,0.488370122659117,"gamma = 0.488",0.6
0.586666666666668,0.653611927325618,0.488370122659117,"gamma = 0.488",0.6
0.600000000000001,0.654844712319503,0.488370122659117,"gamma = 0.488",0.6
0.613333333333333,0.65607739473416,0.488370122659117,"gamma = 0.488",0.6
0.626666666666667,0.657309932082992,0.488370122659117,"gamma = 0.488",0.6
0.640000000000001,0.658542282326279,0.488370122659117,"gamma = 0.488",0.6
0.653333333333334,0.659774403867187,0.488370122659117,"gamma = 0.488",0.6
0.666666666666668,0.661006255547822,0.488370122659117,"gamma = 0.488",0.6
0.68,0.662237796645333,0.488370122659117,"gamma = 0.488",0.6
0.693333333333333,0.663468986868052,0.488370122659117,"gamma = 0.488",0.6
0.706666666666667,0.664699786351677,0.488370122659117,"gamma = 0.488",0.6
0.720000000000001,0.665930155655506,0.488370122659117,"gamma = 0.488",0.6
0.733333333333334,0.667160055758702,0.488370122659117,"gamma = 0.488",0.6
0.746666666666668,0.668389448056607,0.488370122659117,"gamma = 0.488",0.6
0.76,0.66961829435709,0.488370122659117,"gamma = 0.488",0.6
0.773333333333333,0.670846556876939,0.488370122659117,"gamma = 0.488",0.6
0.786666666666667,0.672074198238298,0.488370122659117,"gamma = 0.488",0.6
0.800000000000001,0.673301181465129,0.488370122659117,"gamma = 0.488",0.6
0.813333333333334,0.67452746997973,0.488370122659117,"gamma = 0.488",0.6
0.826666666666668,0.675753027599274,0.488370122659117,"gamma = 0.488",0.6
0.84,0.676977818532402,0.488370122659117,"gamma = 0.488",0.6
0.853333333333333,0.678201807375841,0.488370122659117,"gamma = 0.488",0.6
0.866666666666667,0.679424959111064,0.488370122659117,"gamma = 0.488",0.6
0.880000000000001,0.680647239100987,0.488370122659117,"gamma = 0.488",0.6
0.893333333333334,0.681868613086699,0.488370122659117,"gamma = 0.488",0.6
0.906666666666668,0.683089047184228,0.488370122659117,"gamma = 0.488",0.6
0.92,0.684308507881346,0.488370122659117,"gamma = 0.488",0.6
0.933333333333334,0.685526962034402,0.488370122659117,"gamma = 0.488",0.6
0.946666666666667,0.686744376865195,0.488370122659117,"gamma = 0.488",0.6
0.960000000000001,0.687960719957875,0.488370122659117,"gamma = 0.488",0.6
0.973333333333334,0.689175959255883,0.488370122659117,"gamma = 0.488",0.6
0.986666666666666,0.690390063058918,0.488370122659117,"gamma = 0.488",0.6
1,0.691603000019944,0.488370122659117,"gamma = 0.488",0.6
1.01333333333333,0.692814739142217,0.488370122659117,"gamma = 0.488",0.6
1.02666666666667,0.694025249776358,0.488370122659117,"gamma = 0.488",0.6
1.04,0.695234501617445,0.488370122659117,"gamma = 0.488",0.6
1.05333333333333,0.696442464702143,0.488370122659117,"gamma = 0.488",0.6
1.06666666666667,0.697649109405858,0.488370122659117,"gamma = 0.488",0.6
1.08,0.698854406439931,0.488370122659117,"gamma = 0.488",0.6
1.09333333333333,0.70005832684885,0.488370122659117,"gamma = 0.488",0.6
1.10666666666667,0.701260842007499,0.488370122659117,"gamma = 0.488",0.6
1.12,0.702461923618432,0.488370122659117,"gamma = 0.488",0.6
1.13333333333333,0.703661543709178,0.488370122659117,"gamma = 0.488",0.6
1.14666666666667,0.704859674629569,0.488370122659117,"gamma = 0.488",0.6
1.16,0.706056289049106,0.488370122659117,"gamma = 0.488",0.6
1.17333333333333,0.70725135995434,0.488370122659117,"gamma = 0.488",0.6
1.18666666666667,0.708444860646287,0.488370122659117,"gamma = 0.488",0.6
1.2,0.709636764737868,0.488370122659117,"gamma = 0.488",0.6
1.21333333333333,0.710827046151377,0.488370122659117,"gamma = 0.488",0.6
1.22666666666667,0.712015679115973,0.488370122659117,"gamma = 0.488",0.6
1.24,0.713202638165196,0.488370122659117,"gamma = 0.488",0.6
1.25333333333333,0.714387898134513,0.488370122659117,"gamma = 0.488",0.6
1.26666666666667,0.715571434158882,0.488370122659117,"gamma = 0.488",0.6
1.28,0.71675322167035,0.488370122659117,"gamma = 0.488",0.6
1.29333333333333,0.717933236395668,0.488370122659117,"gamma = 0.488",0.6
1.30666666666667,0.719111454353927,0.488370122659117,"gamma = 0.488",0.6
1.32,0.720287851854233,0.488370122659117,"gamma = 0.488",0.6
1.33333333333333,0.721462405493383,0.488370122659117,"gamma = 0.488",0.6
1.34666666666667,0.722635092153585,0.488370122659117,"gamma = 0.488",0.6
1.36,0.723805889000187,0.488370122659117,"gamma = 0.488",0.6
1.37333333333333,0.724974773479434,0.488370122659117,"gamma = 0.488",0.6
1.38666666666667,0.726141723316248,0.488370122659117,"gamma = 0.488",0.6
1.4,0.727306716512024,0.488370122659117,"gamma = 0.488",0.6
1.41333333333333,0.728469731342456,0.488370122659117,"gamma = 0.488",0.6
1.42666666666667,0.729630746355376,0.488370122659117,"gamma = 0.488",0.6
1.44,0.73078974036862,0.488370122659117,"gamma = 0.488",0.6
1.45333333333333,0.73194669246791,0.488370122659117,"gamma = 0.488",0.6
1.46666666666667,0.733101582004764,0.488370122659117,"gamma = 0.488",0.6
1.48,0.734254388594415,0.488370122659117,"gamma = 0.488",0.6
1.49333333333333,0.735405092113758,0.488370122659117,"gamma = 0.488",0.6
1.50666666666667,0.736553672699315,0.488370122659117,"gamma = 0.488",0.6
1.52,0.73770011074522,0.488370122659117,"gamma = 0.488",0.6
1.53333333333333,0.73884438690122,0.488370122659117,"gamma = 0.488",0.6
1.54666666666667,0.739986482070695,0.488370122659117,"gamma = 0.488",0.6
1.56,0.741126377408704,0.488370122659117,"gamma = 0.488",0.6
1.57333333333333,0.742264054320039,0.488370122659117,"gamma = 0.488",0.6
1.58666666666667,0.743399494457301,0.488370122659117,"gamma = 0.488",0.6
1.6,0.744532679719001,0.488370122659117,"gamma = 0.488",0.6
1.61333333333333,0.745663592247663,0.488370122659117,"gamma = 0.488",0.6
1.62666666666667,0.746792214427963,0.488370122659117,"gamma = 0.488",0.6
1.64,0.747918528884869,0.488370122659117,"gamma = 0.488",0.6
1.65333333333333,0.749042518481808,0.488370122659117,"gamma = 0.488",0.6
1.66666666666667,0.750164166318845,0.488370122659117,"gamma = 0.488",0.6
1.68,0.751283455730881,0.488370122659117,"gamma = 0.488",0.6
1.69333333333333,0.752400370285865,0.488370122659117,"gamma = 0.488",0.6
1.70666666666667,0.753514893783024,0.488370122659117,"gamma = 0.488",0.6
1.72,0.754627010251109,0.488370122659117,"gamma = 0.488",0.6
1.73333333333333,0.755736703946652,0.488370122659117,"gamma = 0.488",0.6
1.74666666666667,0.756843959352245,0.488370122659117,"gamma = 0.488",0.6
1.76,0.757948761174832,0.488370122659117,"gamma = 0.488",0.6
1.77333333333333,0.759051094344011,0.488370122659117,"gamma = 0.488",0.6
1.78666666666667,0.76015094401036,0.488370122659117,"gamma = 0.488",0.6
1.8,0.761248295543767,0.488370122659117,"gamma = 0.488",0.6
1.81333333333333,0.762343134531786,0.488370122659117,"gamma = 0.488",0.6
1.82666666666667,0.763435446777997,0.488370122659117,"gamma = 0.488",0.6
1.84,0.764525218300383,0.488370122659117,"gamma = 0.488",0.6
1.85333333333333,0.765612435329728,0.488370122659117,"gamma = 0.488",0.6
1.86666666666667,0.766697084308014,0.488370122659117,"gamma = 0.488",0.6
1.88,0.767779151886848,0.488370122659117,"gamma = 0.488",0.6
1.89333333333333,0.768858624925889,0.488370122659117,"gamma = 0.488",0.6
1.90666666666667,0.769935490491296,0.488370122659117,"gamma = 0.488",0.6
1.92,0.771009735854185,0.488370122659117,"gamma = 0.488",0.6
1.93333333333333,0.772081348489098,0.488370122659117,"gamma = 0.488",0.6
1.94666666666667,0.773150316072494,0.488370122659117,"gamma = 0.488",0.6
1.96,0.774216626481234,0.488370122659117,"gamma = 0.488",0.6
1.97333333333333,0.7752802677911,0.488370122659117,"gamma = 0.488",0.6
1.98666666666667,0.776341228275306,0.488370122659117,"gamma = 0.488",0.6
2,0.777399496403036,0.488370122659117,"gamma = 0.488",0.6
2.01333333333333,0.778455060837987,0.488370122659117,"gamma = 0.488",0.6
2.02666666666667,0.779507910436922,0.488370122659117,"gamma = 0.488",0.6
2.04,0.780558034248241,0.488370122659117,"gamma = 0.488",0.6
2.05333333333333,0.781605421510553,0.488370122659117,"gamma = 0.488",0.6
2.06666666666667,0.782650061651271,0.488370122659117,"gamma = 0.488",0.6
2.08,0.78369194428521,0.488370122659117,"gamma = 0.488",0.6
2.09333333333333,0.784731059213199,0.488370122659117,"gamma = 0.488",0.6
2.10666666666667,0.785767396420701,0.488370122659117,"gamma = 0.488",0.6
2.12,0.786800946076446,0.488370122659117,"gamma = 0.488",0.6
2.13333333333333,0.787831698531076,0.488370122659117,"gamma = 0.488",0.6
2.14666666666667,0.788859644315794,0.488370122659117,"gamma = 0.488",0.6
2.16,0.789884774141029,0.488370122659117,"gamma = 0.488",0.6
2.17333333333333,0.790907078895111,0.488370122659117,"gamma = 0.488",0.6
2.18666666666667,0.791926549642952,0.488370122659117,"gamma = 0.488",0.6
2.2,0.792943177624736,0.488370122659117,"gamma = 0.488",0.6
2.21333333333333,0.793956954254628,0.488370122659117,"gamma = 0.488",0.6
2.22666666666667,0.794967871119478,0.488370122659117,"gamma = 0.488",0.6
2.24,0.795975919977548,0.488370122659117,"gamma = 0.488",0.6
2.25333333333333,0.796981092757241,0.488370122659117,"gamma = 0.488",0.6
2.26666666666667,0.797983381555837,0.488370122659117,"gamma = 0.488",0.6
2.28,0.798982778638246,0.488370122659117,"gamma = 0.488",0.6
2.29333333333333,0.799979276435762,0.488370122659117,"gamma = 0.488",0.6
2.30666666666667,0.80097286754483,0.488370122659117,"gamma = 0.488",0.6
2.32,0.801963544725821,0.488370122659117,"gamma = 0.488",0.6
2.33333333333333,0.802951300901814,0.488370122659117,"gamma = 0.488",0.6
2.34666666666667,0.80393612915739,0.488370122659117,"gamma = 0.488",0.6
2.36,0.804918022737428,0.488370122659117,"gamma = 0.488",0.6
2.37333333333333,0.805896975045916,0.488370122659117,"gamma = 0.488",0.6
2.38666666666667,0.806872979644766,0.488370122659117,"gamma = 0.488",0.6
2.4,0.807846030252638,0.488370122659117,"gamma = 0.488",0.6
2.41333333333333,0.808816120743771,0.488370122659117,"gamma = 0.488",0.6
2.42666666666667,0.809783245146827,0.488370122659117,"gamma = 0.488",0.6
2.44,0.81074739764373,0.488370122659117,"gamma = 0.488",0.6
2.45333333333333,0.81170857256853,0.488370122659117,"gamma = 0.488",0.6
2.46666666666667,0.81266676440626,0.488370122659117,"gamma = 0.488",0.6
2.48,0.813621967791806,0.488370122659117,"gamma = 0.488",0.6
2.49333333333333,0.814574177508787,0.488370122659117,"gamma = 0.488",0.6
2.50666666666667,0.815523388488435,0.488370122659117,"gamma = 0.488",0.6
2.52,0.816469595808491,0.488370122659117,"gamma = 0.488",0.6
2.53333333333333,0.8174127946921,0.488370122659117,"gamma = 0.488",0.6
2.54666666666667,0.818352980506716,0.488370122659117,"gamma = 0.488",0.6
2.56,0.819290148763018,0.488370122659117,"gamma = 0.488",0.6
2.57333333333333,0.820224295113825,0.488370122659117,"gamma = 0.488",0.6
