"x","density","gamma","gamma_label","p0"
-1.53333333333333,0.0708865193720166,0.488370122659117,"gamma = 0.488",0.6
-1.52,0.0710268355874012,0.488370122659117,"gamma = 0.488",0.6
-1.50666666666667,0.0711674295515098,0.488370122659117,"gamma = 0.488",0.6
-1.49333333333333,0.0713083018141315,0.488370122659117,"gamma = 0.488",0.6
-1.48,0.0714494529261441,0.488370122659117,"gamma = 0.488",0.6
-1.46666666666667,0.0715908834395156,0.488370122659117,"gamma = 0.488",0.6
-1.45333333333333,0.0717325939073064,0.488370122659117,"gamma = 0.488",0.6
-1.44,0.071874584883672,0.488370122659117,"gamma = 0.488",0.6
-1.42666666666667,0.0720168569238647,0.488370122659117,"gamma = 0.488",0.6
-1.41333333333333,0.0721594105842359,0.488370122659117,"gamma = 0.488",0.6
-1.4,0.0723022464222381,0.488370122659117,"gamma = 0.488",0.6
-1.38666666666667,0.0724453649964275,0.488370122659117,"gamma = 0.488",0.6
-1.37333333333333,0.0725887668664658,0.488370122659117,"gamma = 0.488",0.6
-1.36,0.0727324525931226,0.488370122659117,"gamma = 0.488",0.6
-1.34666666666667,0.0728764227382774,0.488370122659117,"gamma = 0.488",0.6
-1.33333333333333,0.073020677864922,0.488370122659117,"gamma = 0.488",0.6
-1.32,0.0731652185371625,0.488370122659117,"gamma = 0.488",0.6
-1.30666666666667,0.0733100453202218,0.488370122659117,"gamma = 0.488",0.6
-1.29333333333333,0.0734551587804416,0.488370122659117,"gamma = 0.488",0.6
-1.28,0.0736005594852844,0.488370122659117,"gamma = 0.488",0.6
-1.26666666666667,0.0737462480033363,0.488370122659117,"gamma = 0.488",0.6
-1.25333333333333,0.0738922249043086,0.488370122659117,"gamma = 0.488",0.6
-1.24,0.0740384907590406,0.488370122659117,"gamma = 0.488",0.6
-1.22666666666667,0.0741850461395012,0.488370122659117,"gamma = 0.488",0.6
-1.21333333333333,0.0743318916187918,0.488370122659117,"gamma = 0.488",0.6
-1.2,0.0744790277711481,0.488370122659117,"gamma = 0.488",0.6
-1.18666666666667,0.0746264551719424,0.488370122659117,"gamma = 0.488",0.6
-1.17333333333333,0.074774174397686,0.488370122659117,"gamma = 0.488",0.6
-1.16,0.0749221860260315,0.488370122659117,"gamma = 0.488",0.6
-1.14666666666667,0.0750704906357745,0.488370122659117,"gamma = 0.488",0.6
-1.13333333333333,0.0752190888068569,0.488370122659117,"gamma = 0.488",0.6
-1.12,0.0753679811203681,0.488370122659117,"gamma = 0.488",0.6
-1.10666666666667,0.075517168158548,0.488370122659117,"gamma = 0.488",0.6
-1.09333333333333,0.0756666505047887,0.488370122659117,"gamma = 0.488",0.6
-1.08,0.0758164287436375,0.488370122659117,"gamma = 0.488",0.6
-1.06666666666667,0.0759665034607985,0.488370122659117,"gamma = 0.488",0.6
-1.05333333333333,0.0761168752431353,0.488370122659117,"gamma = 0.488",0.6
-1.04,0.0762675446786731,0.488370122659117,"gamma = 0.488",0.6
-1.02666666666667,0.076418512356601,0.488370122659117,"gamma = 0.488",0.6
-1.01333333333333,0.0765697788672746,0.488370122659117,"gamma = 0.488",0.6
-0.999999999999999,0.0767213448022178,0.488370122659117,"gamma = 0.488",0.6
-0.986666666666666,0.0768732107541256,0.488370122659117,"gamma = 0.488",0.6
-0.973333333333333,0.0770253773168662,0.488370122659117,"gamma = 0.488",0.6
-0.96,0.0771778450854831,0.488370122659117,"gamma = 0.488",0.6
-0.946666666666666,0.077330614656198,0.488370122659117,"gamma = 0.488",0.6
-0.933333333333333,0.0774836866264125,0.488370122659117,"gamma = 0.488",0.6
-0.92,0.0776370615947109,0.488370122659117,"gamma = 0.488",0.6
-0.906666666666666,0.0777907401608622,0.488370122659117,"gamma = 0.488",0.6
-0.893333333333333,0.0779447229258229,0.488370122659117,"gamma = 0.488",0.6
-0.88,0.0780990104917387,0.488370122659117,"gamma = 0.488",0.6
-0.866666666666666,0.0782536034619475,0.488370122659117,"gamma = 0.488",0.6
-0.853333333333333,0.0784085024409813,0.488370122659117,"gamma = 0.488",0.6
-0.84,0.0785637080345689,0.488370122659117,"gamma = 0.488",0.6
-0.826666666666666,0.078719220849638,0.488370122659117,"gamma = 0.488",0.6
-0.813333333333333,0.0788750414943176,0.488370122659117,"gamma = 0.488",0.6
-0.8,0.0790311705779408,0.488370122659117,"gamma = 0.488",0.6
-0.786666666666666,0.0791876087110464,0.488370122659117,"gamma = 0.488",0.6
-0.773333333333333,0.079344356505382,0.488370122659117,"gamma = 0.488",0.6
-0.76,0.079501414573906,0.488370122659117,"gamma = 0.488",0.6
-0.746666666666666,0.0796587835307903,0.488370122659117,"gamma = 0.488",0.6
-0.733333333333333,0.0798164639914224,0.488370122659117,"gamma = 0.488",0.6
-0.72,0.0799744565724078,0.488370122659117,"gamma = 0.488",0.6
-0.706666666666666,0.0801327618915727,0.488370122659117,"gamma = 0.488",0.6
-0.693333333333332,0.0802913805679664,0.488370122659117,"gamma = 0.488",0.6
-0.68,0.0804503132218632,0.488370122659117,"gamma = 0.488",0.6
-0.666666666666666,0.0806095604747654,0.488370122659117,"gamma = 0.488",0.6
-0.653333333333332,0.0807691229494057,0.488370122659117,"gamma = 0.488",0.6
-0.64,0.0809290012697492,0.488370122659117,"gamma = 0.488",0.6
-0.626666666666666,0.0810891960609962,0.488370122659117,"gamma = 0.488",0.6
-0.613333333333333,0.0812497079495846,0.488370122659117,"gamma = 0.488",0.6
-0.6,0.0814105375631922,0.488370122659117,"gamma = 0.488",0.6
-0.586666666666666,0.0815716855307394,0.488370122659117,"gamma = 0.488",0.6
-0.573333333333333,0.0817331524823913,0.488370122659117,"gamma = 0.488",0.6
-0.56,0.0818949390495607,0.488370122659117,"gamma = 0.488",0.6
-0.546666666666666,0.0820570458649099,0.488370122659117,"gamma = 0.488",0.6
-0.533333333333333,0.0822194735623537,0.488370122659117,"gamma = 0.488",0.6
-0.52,0.0823822227770618,0.488370122659117,"gamma = 0.488",0.6
-0.506666666666666,0.0825452941454609,0.488370122659117,"gamma = 0.488",0.6
-0.493333333333333,0.0827086883052378,0.488370122659117,"gamma = 0.488",0.6
-0.48,0.0828724058953414,0.488370122659117,"gamma = 0.488",0.6
-0.466666666666666,0.0830364475559853,0.488370122659117,"gamma = 0.488",0.6
-0.453333333333333,0.0832008139286504,0.488370122659117,"gamma = 0.488",0.6
-0.44,0.0833655056560876,0.488370122659117,"gamma = 0.488",0.6
-0.426666666666666,0.0835305233823198,0.488370122659117,"gamma = 0.488",0.6
-0.413333333333333,0.0836958677526449,0.488370122659117,"gamma = 0.488",0.6
-0.399999999999999,0.083861539413638,0.488370122659117,"gamma = 0.488",0.6
-0.386666666666666,0.0840275390131541,0.488370122659117,"gamma = 0.488",0.6
-0.373333333333333,0.0841938672003308,0.488370122659117,"gamma = 0.488",0.6
-0.359999999999999,0.0843605246255902,0.488370122659117,"gamma = 0.488",0.6
-0.346666666666666,0.0845275119406423,0.488370122659117,"gamma = 0.488",0.6
-0.333333333333333,0.0846948297984869,0.488370122659117,"gamma = 0.488",0.6
-0.319999999999999,0.0848624788534165,0.488370122659117,"gamma = 0.488",0.6
-0.306666666666666,0.0850304597610187,0.488370122659117,"gamma = 0.488",0.6
-0.293333333333333,0.0851987731781786,0.488370122659117,"gamma = 0.488",0.6
-0.279999999999999,0.0853674197630819,0.488370122659117,"gamma = 0.488",0.6
-0.266666666666667,0.085536400175217,0.488370122659117,"gamma = 0.488",0.6
-0.253333333333333,0.0857057150753776,0.488370122659117,"gamma = 0.488",0.6
-0.239999999999999,0.0858753651256657,0.488370122659117,"gamma = 0.488",0.6
-0.226666666666667,0.0860453509894936,0.488370122659117,"gamma = 0.488",0.6
-0.213333333333333,0.0862156733315869,0.488370122659117,"gamma = 0.488",0.6
-0.199999999999999,0.086386332817987,0.488370122659117,"gamma = 0.488",0.6
-0.186666666666667,0.0865573301160538,0.488370122659117,"gamma = 0.488",0.6
-0.173333333333333,0.0867286658944681,0.488370122659117,"gamma = 0.488",0.6
-0.159999999999999,0.0869003408232342,0.488370122659117,"gamma = 0.488",0.6
-0.146666666666667,0.0870723555736828,0.488370122659117,"gamma = 0.488",0.6
-0.133333333333333,0.0872447108184734,0.488370122659117,"gamma = 0.488",0.6
-0.119999999999999,0.0874174072315972,0.488370122659117,"gamma = 0.488",0.6
-0.106666666666666,0.0875904454883791,0.488370122659117,"gamma = 0.488",0.6
-0.0933333333333328,0.0877638262654811,0.488370122659117,"gamma = 0.488",0.6
-0.0799999999999992,0.0879375502409047,0.488370122659117,"gamma = 0.488",0.6
-0.0666666666666664,0.0881116180939931,0.488370122659117,"gamma = 0.488",0.6
-0.0533333333333328,0.0882860305054345,0.488370122659117,"gamma = 0.488",0.6
-0.0399999999999991,0.0884607881572645,0.488370122659117,"gamma = 0.488",0.6
-0.0266666666666664,0.0886358917328685,0.488370122659117,"gamma = 0.488",0.6
-0.0133333333333328,0.088811341916985,0.488370122659117,"gamma = 0.488",0.6
0,0.0889871393957075,0.488370122659117,"gamma = 0.488",0.6
0.0133333333333336,0.0891605727006087,0.488370122659117,"gamma = 0.488",0.6
0.0266666666666673,0.0893289641303705,0.488370122659117,"gamma = 0.488",0.6
0.0400000000000009,0.0894923646454303,0.488370122659117,"gamma = 0.488",0.6
0.0533333333333346,0.0896508247077696,0.488370122659117,"gamma = 0.488",0.6
0.0666666666666664,0.089804394286684,0.488370122659117,"gamma = 0.488",0.6
0.0800000000000001,0.0899531228644832,0.488370122659117,"gamma = 0.488",0.6
0.0933333333333337,0.0900970594421239,0.488370122659117,"gamma = 0.488",0.6
0.106666666666667,0.0902362525447736,0.488370122659117,"gamma = 0.488",0.6
0.120000000000001,0.0903707502273081,0.488370122659117,"gamma = 0.488",0.6
0.133333333333335,0.0905006000797433,0.488370122659117,"gamma = 0.488",0.6
0.146666666666667,0.0906258492326003,0.488370122659117,"gamma = 0.488",0.6
0.16,0.0907465443622074,0.488370122659117,"gamma = 0.488",0.6
0.173333333333334,0.0908627316959364,0.488370122659117,"gamma = 0.488",0.6
0.186666666666667,0.0909744570173771,0.488370122659117,"gamma = 0.488",0.6
0.200000000000001,0.091081765671448,0.488370122659117,"gamma = 0.488",0.6
0.213333333333335,0.0911847025694467,0.488370122659117,"gamma = 0.488",0.6
0.226666666666667,0.0912833121940374,0.488370122659117,"gamma = 0.488",0.6
0.24,0.0913776386041788,0.488370122659117,"gamma = 0.488",0.6
0.253333333333334,0.0914677254399926,0.488370122659117,"gamma = 0.488",0.6
0.266666666666667,0.0915536159275722,0.488370122659117,"gamma = 0.488",0.6
0.280000000000001,0.091635352883733,0.488370122659117,"gamma = 0.488",0.6
0.293333333333333,0.0917129787207054,0.488370122659117,"gamma = 0.488",0.6
0.306666666666667,0.09178653545077,0.488370122659117,"gamma = 0.488",0.6
0.32,0.0918560646908371,0.488370122659117,"gamma = 0.488",0.6
0.333333333333334,0.0919216076669693,0.488370122659117,"gamma = 0.488",0.6
0.346666666666668,0.0919832052188499,0.488370122659117,"gamma = 0.488",0.6
0.360000000000001,0.0920408978041961,0.488370122659117,"gamma = 0.488",0.6
0.373333333333333,0.0920947255031184,0.488370122659117,"gamma = 0.488",0.6
0.386666666666667,0.0921447280224264,0.488370122659117,"gamma = 0.488",0.6
0.4,0.0921909446998821,0.488370122659117,"gamma = 0.488",0.6
0.413333333333334,0.092233414508401,0.488370122659117,"gamma = 0.488",0.6
0.426666666666668,0.0922721760602016,0.488370122659117,"gamma = 0.488",0.6
0.440000000000001,0.0923072676109034,0.488370122659117,"gamma = 0.488",0.6
0.453333333333333,0.0923387270635753,0.488370122659117,"gamma = 0.488",0.6
0.466666666666667,0.0923665919727339,0.488370122659117,"gamma = 0.488",0.6
0.48,0.0923908995482917,0.488370122659117,"gamma = 0.488",0.6
0.493333333333334,0.0924116866594579,0.488370122659117,"gamma = 0.488",0.6
0.506666666666668,0.09242898983859,0.488370122659117,"gamma = 0.488",0.6
0.520000000000001,0.0924428452849984,0.488370122659117,"gamma = 0.488",0.6
0.533333333333333,0.0924532888687034,0.488370122659117,"gamma = 0.488",0.6
0.546666666666667,0.092460356134146,0.488370122659117,"gamma = 0.488",0.6
0.56,0.0924640823038529,0.488370122659117,"gamma = 0.488",0.6
0.573333333333334,0.0924645022820552,0.488370122659117,"gamma = 0.488",0.6
0.586666666666668,0.0924616506582628,0.488370122659117,"gamma = 0.488",0.6
0.600000000000001,0.0924555617107947,0.488370122659117,"gamma = 0.488",0.6
0.613333333333333,0.0924462694102641,0.488370122659117,"gamma = 0.488",0.6
0.626666666666667,0.0924338074230212,0.488370122659117,"gamma = 0.488",0.6
0.640000000000001,0.0924182091145529,0.488370122659117,"gamma = 0.488",0.6
0.653333333333334,0.0923995075528388,0.488370122659117,"gamma = 0.488",0.6
0.666666666666668,0.0923777355116676,0.488370122659117,"gamma = 0.488",0.6
0.68,0.0923529254739098,0.488370122659117,"gamma = 0.488",0.6
0.693333333333333,0.0923251096347501,0.488370122659117,"gamma = 0.488",0.6
0.706666666666667,0.0922943199048802,0.488370122659117,"gamma = 0.488",0.6
0.720000000000001,0.09226058791365,0.488370122659117,"gamma = 0.488",0.6
0.733333333333334,0.0922239450121801,0.488370122659117,"gamma = 0.488",0.6
0.746666666666668,0.0921844222764355,0.488370122659117,"gamma = 0.488",0.6
0.76,0.0921420505102592,0.488370122659117,"gamma = 0.488",0.6
0.773333333333333,0.0920968602483693,0.488370122659117,"gamma = 0.488",0.6
0.786666666666667,0.0920488817593169,0.488370122659117,"gamma = 0.488",0.6
0.800000000000001,0.0919981450484073,0.488370122659117,"gamma = 0.488",0.6
0.813333333333334,0.0919446798605841,0.488370122659117,"gamma = 0.488",0.6
0.826666666666668,0.0918885156832771,0.488370122659117,"gamma = 0.488",0.6
0.84,0.0918296817492136,0.488370122659117,"gamma = 0.488",0.6
0.853333333333333,0.0917682070391939,0.488370122659117,"gamma = 0.488",0.6
0.866666666666667,0.0917041202848328,0.488370122659117,"gamma = 0.488",0.6
0.880000000000001,0.0916374499712647,0.488370122659117,"gamma = 0.488",0.6
0.893333333333334,0.0915682243398154,0.488370122659117,"gamma = 0.488",0.6
0.906666666666668,0.0914964713906391,0.488370122659117,"gamma = 0.488",0.6
0.92,0.0914222188853221,0.488370122659117,"gamma = 0.488",0.6
0.933333333333334,0.0913454943494538,0.488370122659117,"gamma = 0.488",0.6
0.946666666666667,0.0912663250751638,0.488370122659117,"gamma = 0.488",0.6
0.960000000000001,0.0911847381236273,0.488370122659117,"gamma = 0.488",0.6
0.973333333333334,0.091100760327538,0.488370122659117,"gamma = 0.488",0.6
0.986666666666666,0.0910144182935499,0.488370122659117,"gamma = 0.488",0.6
1,0.090925738404687,0.488370122659117,"gamma = 0.488",0.6
1.01333333333333,0.0908347468227225,0.488370122659117,"gamma = 0.488",0.6
1.02666666666667,0.0907414694905277,0.488370122659117,"gamma = 0.488",0.6
1.04,0.0906459321343894,0.488370122659117,"gamma = 0.488",0.6
1.05333333333333,0.0905481602662995,0.488370122659117,"gamma = 0.488",0.6
1.06666666666667,0.090448179186213,0.488370122659117,"gamma = 0.488",0.6
1.08,0.0903460139842781,0.488370122659117,"gamma = 0.488",0.6
1.09333333333333,0.0902416895430373,0.488370122659117,"gamma = 0.488",0.6
1.10666666666667,0.0901352305395993,0.488370122659117,"gamma = 0.488",0.6
1.12,0.0900266614477841,0.488370122659117,"gamma = 0.488",0.6
1.13333333333333,0.0899160065402388,0.488370122659117,"gamma = 0.488",0.6
1.14666666666667,0.089803289890527,0.488370122659117,"gamma = 0.488",0.6
1.16,0.0896885353751909,0.488370122659117,"gamma = 0.488",0.6
1.17333333333333,0.0895717666757859,0.488370122659117,"gamma = 0.488",0.6
1.18666666666667,0.0894530072808897,0.488370122659117,"gamma = 0.488",0.6
1.2,0.0893322804880845,0.488370122659117,"gamma = 0.488",0.6
1.21333333333333,0.0892096094059137,0.488370122659117,"gamma = 0.488",0.6
1.22666666666667,0.0890850169558127,0.488370122659117,"gamma = 0.488",0.6
1.24,0.0889585258740154,0.488370122659117,"gamma = 0.488",0.6
1.25333333333333,0.0888301587134342,0.488370122659117,"gamma = 0.488",0.6
1.26666666666667,0.0886999378455167,0.488370122659117,"gamma = 0.488",0.6
1.28,0.0885678854620779,0.488370122659117,"gamma = 0.488",0.6
1.29333333333333,0.0884340235771077,0.488370122659117,"gamma = 0.488",0.6
1.30666666666667,0.0882983740285554,0.488370122659117,"gamma = 0.488",0.6
1.32,0.0881609584800898,0.488370122659117,"gamma = 0.488",0.6
1.33333333333333,0.0880217984228378,0.488370122659117,"gamma = 0.488",0.6
1.34666666666667,0.0878809151770983,0.488370122659117,"gamma = 0.488",0.6
1.36,0.0877383298940344,0.488370122659117,"gamma = 0.488",0.6
1.37333333333333,0.0875940635573437,0.488370122659117,"gamma = 0.488",0.6
1.38666666666667,0.0874481369849052,0.488370122659117,"gamma = 0.488",0.6
1.4,0.0873005708304063,0.488370122659117,"gamma = 0.488",0.6
1.41333333333333,0.0871513855849464,0.488370122659117,"gamma = 0.488",0.6
1.42666666666667,0.0870006015786205,0.488370122659117,"gamma = 0.488",0.6
1.44,0.0868482389820816,0.488370122659117,"gamma = 0.488",0.6
1.45333333333333,0.0866943178080822,0.488370122659117,"gamma = 0.488",0.6
1.46666666666667,0.0865388579129951,0.488370122659117,"gamma = 0.488",0.6
1.48,0.086381878998315,0.488370122659117,"gamma = 0.488",0.6
1.49333333333333,0.0862234006121387,0.488370122659117,"gamma = 0.488",0.6
1.50666666666667,0.0860634421506272,0.488370122659117,"gamma = 0.488",0.6
1.52,0.0859020228594468,0.488370122659117,"gamma = 0.488",0.6
1.53333333333333,0.0857391618351923,0.488370122659117,"gamma = 0.488",0.6
1.54666666666667,0.0855748780267904,0.488370122659117,"gamma = 0.488",0.6
1.56,0.0854091902368849,0.488370122659117,"gamma = 0.488",0.6
1.57333333333333,0.0852421171232031,0.488370122659117,"gamma = 0.488",0.6
1.58666666666667,0.085073677199904,0.488370122659117,"gamma = 0.488",0.6
1.6,0.0849038888389087,0.488370122659117,"gamma = 0.488",0.6
1.61333333333333,0.0847327702712128,0.488370122659117,"gamma = 0.488",0.6
1.62666666666667,0.0845603395881812,0.488370122659117,"gamma = 0.488",0.6
1.64,0.0843866147428258,0.488370122659117,"gamma = 0.488",0.6
1.65333333333333,0.0842116135510661,0.488370122659117,"gamma = 0.488",0.6
1.66666666666667,0.0840353536929727,0.488370122659117,"gamma = 0.488",0.6
1.68,0.0838578527139941,0.488370122659117,"gamma = 0.488",0.6
1.69333333333333,0.0836791280261674,0.488370122659117,"gamma = 0.488",0.6
1.70666666666667,0.0834991969093121,0.488370122659117,"gamma = 0.488",0.6
1.72,0.0833180765122091,0.488370122659117,"gamma = 0.488",0.6
1.73333333333333,0.0831357838537624,0.488370122659117,"gamma = 0.488",0.6
1.74666666666667,0.0829523358241459,0.488370122659117,"gamma = 0.488",0.6
1.76,0.0827677491859353,0.488370122659117,"gamma = 0.488",0.6
1.77333333333333,0.0825820405752238,0.488370122659117,"gamma = 0.488",0.6
1.78666666666667,0.0823952265027233,0.488370122659117,"gamma = 0.488",0.6
1.8,0.0822073233548508,0.488370122659117,"gamma = 0.488",0.6
1.81333333333333,0.0820183473948006,0.488370122659117,"gamma = 0.488",0.6
1.82666666666667,0.0818283147636007,0.488370122659117,"gamma = 0.488",0.6
1.84,0.0816372414811568,0.488370122659117,"gamma = 0.488",0.6
1.85333333333333,0.0814451434472806,0.488370122659117,"gamma = 0.488",0.6
1.86666666666667,0.0812520364427057,0.488370122659117,"gamma = 0.488",0.6
1.88,0.0810579361300889,0.488370122659117,"gamma = 0.488",0.6
1.89333333333333,0.0808628580549978,0.488370122659117,"gamma = 0.488",0.6
1.90666666666667,0.0806668176468863,0.488370122659117,"gamma = 0.488",0.6
1.92,0.080469830220056,0.488370122659117,"gamma = 0.488",0.6
1.93333333333333,0.0802719109746047,0.488370122659117,"gamma = 0.488",0.6
1.94666666666667,0.0800730749973625,0.488370122659117,"gamma = 0.488",0.6
1.96,0.0798733372628154,0.488370122659117,"gamma = 0.488",0.6
1.97333333333333,0.0796727126340158,0.488370122659117,"gamma = 0.488",0.6
1.98666666666667,0.0794712158634815,0.488370122659117,"gamma = 0.488",0.6
2,0.0792688615940825,0.488370122659117,"gamma = 0.488",0.6
2.01333333333333,0.0790656643599152,0.488370122659117,"gamma = 0.488",0.6
2.02666666666667,0.0788616385871657,0.488370122659117,"gamma = 0.488",0.6
2.04,0.0786567985949611,0.488370122659117,"gamma = 0.488",0.6
2.05333333333333,0.0784511585962095,0.488370122659117,"gamma = 0.488",0.6
2.06666666666667,0.0782447326984287,0.488370122659117,"gamma = 0.488",0.6
2.08,0.0780375349045638,0.488370122659117,"gamma = 0.488",0.6
2.09333333333333,0.0778295791137936,0.488370122659117,"gamma = 0.488",0.6
2.10666666666667,0.0776208791223268,0.488370122659117,"gamma = 0.488",0.6
2.12,0.0774114486241869,0.488370122659117,"gamma = 0.488",0.6
2.13333333333333,0.0772013012119871,0.488370122659117,"gamma = 0.488",0.6
2.14666666666667,0.0769904503776947,0.488370122659117,"gamma = 0.488",0.6
2.16,0.0767789095133851,0.488370122659117,"gamma = 0.488",0.6
2.17333333333333,0.0765666919119857,0.488370122659117,"gamma = 0.488",0.6
2.18666666666667,0.0763538107680109,0.488370122659117,"gamma = 0.488",0.6
2.2,0.0761402791782858,0.488370122659117,"gamma = 0.488",0.6
2.21333333333333,0.0759261101426612,0.488370122659117,"gamma = 0.488",0.6
2.22666666666667,0.0757113165647193,0.488370122659117,"gamma = 0.488",0.6
2.24,0.0754959112524693,0.488370122659117,"gamma = 0.488",0.6
2.25333333333333,0.0752799069190343,0.488370122659117,"gamma = 0.488",0.6
2.26666666666667,0.0750633161833293,0.488370122659117,"gamma = 0.488",0.6
2.28,0.0748461515707297,0.488370122659117,"gamma = 0.488",0.6
2.29333333333333,0.0746284255137313,0.488370122659117,"gamma = 0.488",0.6
2.30666666666667,0.0744101503526018,0.488370122659117,"gamma = 0.488",0.6
2.32,0.0741913383360234,0.488370122659117,"gamma = 0.488",0.6
2.33333333333333,0.0739720016217273,0.488370122659117,"gamma = 0.488",0.6
2.34666666666667,0.0737521522771197,0.488370122659117,"gamma = 0.488",0.6
2.36,0.0735318022798996,0.488370122659117,"gamma = 0.488",0.6
2.37333333333333,0.0733109635186687,0.488370122659117,"gamma = 0.488",0.6
2.38666666666667,0.0730896477935335,0.488370122659117,"gamma = 0.488",0.6
2.4,0.072867866816699,0.488370122659117,"gamma = 0.488",0.6
2.41333333333333,0.0726456322130557,0.488370122659117,"gamma = 0.488",0.6
2.42666666666667,0.0724229555207582,0.488370122659117,"gamma = 0.488",0.6
2.44,0.0721998481917963,0.488370122659117,"gamma = 0.488",0.6
2.45333333333333,0.0719763215925599,0.488370122659117,"gamma = 0.488",0.6
2.46666666666667,0.071752387004395,0.488370122659117,"gamma = 0.488",0.6
2.48,0.071528055624154,0.488370122659117,"gamma = 0.488",0.6
2.49333333333333,0.0713033385647384,0.488370122659117,"gamma = 0.488",0.6
2.50666666666667,0.0710782468556347,0.488370122659117,"gamma = 0.488",0.6
2.52,0.0708527914434433,0.488370122659117,"gamma = 0.488",0.6
2.53333333333333,0.0706269831924011,0.488370122659117,"gamma = 0.488",0.6
2.54666666666667,0.0704008328848976,0.488370122659117,"gamma = 0.488",0.6
2.56,0.0701743512219838,0.488370122659117,"gamma = 0.488",0.6
2.57333333333333,0.0699475488238758,0.488370122659117,"gamma = 0.488",0.6
2.58666666666667,0.0697204362304511,0.488370122659117,"gamma = 0.488",0.6
2.6,0.0694930239017399,0.488370122659117,"gamma = 0.488",0.6
2.61333333333333,0.069265322218409,0.488370122659117,"gamma = 0.488",0.6
2.62666666666667,0.0690373414822409,0.488370122659117,"gamma = 0.488",0.6
2.64,0.0688090919166065,0.488370122659117,"gamma = 0.488",0.6
2.65333333333333,0.0685805836669322,0.488370122659117,"gamma = 0.488",0.6
2.66666666666667,0.0683518268011612,0.488370122659117,"gamma = 0.488",0.6
2.68,0.068122831310209,0.488370122659117,"gamma = 0.488",0.6
2.69333333333333,0.0678936071084145,0.488370122659117,"gamma = 0.488",0.6
2.70666666666667,0.067664164033984,0.488370122659117,"gamma = 0.488",0.6
2.72,0.0674345118494317,0.488370122659117,"gamma = 0.488",0.6
2.73333333333333,0.0672046602420134,0.488370122659117,"gamma = 0.488",0.6
2.74666666666667,0.0669746188241566,0.488370122659117,"gamma = 0.488",0.6
2.76,0.0667443971338839,0.488370122659117,"gamma = 0.488",0.6
2.77333333333333,0.0665140046352332,0.488370122659117,"gamma = 0.488",0.6
2.78666666666667,0.0662834507186716,0.488370122659117,"gamma = 0.488",0.6
2.8,0.0660527447015053,0.488370122659117,"gamma = 0.488",0.6
2.81333333333333,0.0658218958282849,0.488370122659117,"gamma = 0.488",0.6
2.82666666666667,0.0655909132712053,0.488370122659117,"gamma = 0.488",0.6
2.84,0.0653598061305019,0.488370122659117,"gamma = 0.488",0.6
2.85333333333333,0.0651285834348422,0.488370122659117,"gamma = 0.488",0.6
2.86666666666667,0.0648972541417124,0.488370122659117,"gamma = 0.488",0.6
2.88,0.0646658271378007,0.488370122659117,"gamma = 0.488",0.6
2.89333333333333,0.0644343112393755,0.488370122659117,"gamma = 0.488",0.6
2.90666666666667,0.06420271519266,0.488370122659117,"gamma = 0.488",0.6
2.92,0.0639710476742026,0.488370122659117,"gamma = 0.488",0.6
2.93333333333333,0.0637393172912429,0.488370122659117,"gamma = 0.488",0.6
2.94666666666667,0.0635075325820748,0.488370122659117,"gamma = 0.488",0.6
2.96,0.0632757020164046,0.488370122659117,"gamma = 0.488",0.6
2.97333333333333,0.0630438339957062,0.488370122659117,"gamma = 0.488",0.6
2.98666666666667,0.0628119368535718,0.488370122659117,"gamma = 0.488",0.6
3,0.06258001885606,0.488370122659117,"gamma = 0.488",0.6
3.01333333333333,0.0623480882020392,0.488370122659117,"gamma = 0.488",0.6
3.02666666666667,0.0621161530235283,0.488370122659117,"gamma = 0.488",0.6
3.04,0.0618842213860338,0.488370122659117,"gamma = 0.488",0.6
3.05333333333333,0.0616523012888832,0.488370122659117,"gamma = 0.488",0.6
3.06666666666667,0.0614204006655556,0.488370122659117,"gamma = 0.488",0.6
3.08,0.0611885273840089,0.488370122659117,"gamma = 0.488",0.6
3.09333333333333,0.060956689247003,0.488370122659117,"gamma = 0.488",0.6
3.10666666666667,0.0607248939924218,0.488370122659117,"gamma = 0.488",0.6
3.12,0.0604931492935901,0.488370122659117,"gamma = 0.488",0.6
3.13333333333333,0.0602614627595884,0.488370122659117,"gamma = 0.488",0.6
3.14666666666667,0.0600298419355657,0.488370122659117,"gamma = 0.488",0.6
3.16,0.059798294303047,0.488370122659117,"gamma = 0.488",0.6
3.17333333333333,0.0595668272802409,0.488370122659117,"gamma = 0.488",0.6
3.18666666666667,0.0593354482223422,0.488370122659117,"gamma = 0.488",0.6
3.2,0.0591041644218328,0.488370122659117,"gamma = 0.488",0.6
3.21333333333333,0.0588729831087797,0.488370122659117,"gamma = 0.488",0.6
3.22666666666667,0.058641911451131,0.488370122659117,"gamma = 0.488",0.6
3.24,0.058410956555008,0.488370122659117,"gamma = 0.488",0.6
3.25333333333333,0.0581801254649963,0.488370122659117,"gamma = 0.488",0.6
3.26666666666667,0.0579494251644337,0.488370122659117,"gamma = 0.488",0.6
3.28,0.0577188625756958,0.488370122659117,"gamma = 0.488",0.6
3.29333333333333,0.0574884445604794,0.488370122659117,"gamma = 0.488",0.6
3.30666666666667,0.0572581779200833,0.488370122659117,"gamma = 0.488",0.6
3.32,0.0570280693956876,0.488370122659117,"gamma = 0.488",0.6
3.33333333333333,0.0567981256686299,0.488370122659117,"gamma = 0.488",0.6
